"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","smokeTobacco","chewTobacco","drinkAlcohol","attendedSchool","gradeCompleted","readingScore","mathScore","writingScore","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","healthSubCenter","primaryHealthCenter","communityHealthCenter","districtHospital","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"2140","27.30.2",27,30,2,2012,1,0,1,8,2,13,54,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.80769230769231,1.57692307692308,1,3.6,2.66666666666667,1.4,1.4,0,120340.526315789,54.8157894736842,2.28947368421053,0.789473684210526,9.13333333333333,0,0,0,0,0,0,0,0,0,0,2,12,15,54,17,1,13,13,13,13,0,0.105263157894737,0.0526315789473684,0,0.842105263157895,0.526315789473684,0.131578947368421,0.105263157894737,0.210526315789474,0,0.0263157894736842,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2141","27.30.3",27,30,3,2012,1,0,0,10,4,8,83,"","","",0,0,0.0158730158730159,0,0,0,0,0.0158730158730159,0,0,0,0,0,0,0,0.0158730158730159,0,7.93650793650794,0.00793650793650794,7.93650793650794,0.396825396825397,1,3.91666666666667,1,1,3.71428571428571,3.14285714285714,1.85714285714286,1.57142857142857,0,172228.75,70.2916666666667,1.33333333333333,0.791666666666667,8.89473684210526,0,1,0,0,0,4,4,0,3,0,1,NA,7,86,14,NA,NA,7,NA,8,0,0.458333333333333,0.25,0,0.291666666666667,0.583333333333333,0.375,0,0.0416666666666667,0,0,0,0,0,0,0,0,0.984126984126984,0,0.0158730158730159,0,0,0,0.984126984126984,0,0.00793650793650794,0.00793650793650794,0,1,0,0,0,0,0,1,0,0,0,0
"2142","27.30.4",27,30,4,2012,1,0,1,80,3,14,85,"","","",0,0,0.0115606936416185,0.0115606936416185,0.0115606936416185,0,0,0,0,0,0,0,0,0,0.346820809248555,0.0115606936416185,0.202312138728324,317.919075144509,0.0115606936416185,98.2658959537572,5.78034682080925,1,3.91666666666667,1.45833333333333,1,3.63636363636364,2.90909090909091,1.90909090909091,1.18181818181818,0,152192.28125,90,1.5,0.78125,6.64,0,0,0,0,0,0,0,0,0,0,4,10,14,75,75,14,4,14,14,14,0,0.0625,0.34375,0.03125,0.5625,0.8125,0.09375,0.0625,0.03125,0,0,0,0,0,0,0,0,0.988439306358382,0,0,0.0115606936416185,0,0,0.988439306358382,0,0,0.0115606936416185,0,1,0,0,0,0,0,1,0,0,0,0
"2143","27.30.5",27,30,5,2012,1,0,1,12,4,8,130,"","","",0,0,0.025974025974026,0.012987012987013,0,0,0,0,0,0.012987012987013,0,0,0,0.025974025974026,0.233766233766234,0.038961038961039,0.324675324675325,269.480519480519,0.038961038961039,237.662337662338,8.44155844155844,1,3.76470588235294,1.35294117647059,1,4.15384615384615,2.15384615384615,1.53846153846154,1,0,75478.2258064516,90,1.41935483870968,0.709677419354839,6.95,0,1,0,0,0,1,1,0,1,0,6,NA,15,130,15,NA,NA,15,NA,15,0.129032258064516,0.483870967741935,0.32258064516129,0.032258064516129,0.032258064516129,0.870967741935484,0.0645161290322581,0,0.0645161290322581,0,0,0,0,0,0,0,0,0.961038961038961,0,0,0.038961038961039,0,0,0.961038961038961,0.012987012987013,0.012987012987013,0.012987012987013,0,0.987012987012987,0,0,0.012987012987013,0,0,0.987012987012987,0.012987012987013,0,0,0
"2144","27.30.6",27,30,6,2012,1,0,1,60,2,5,5,"","","",0.0202020202020202,0,0,0,0.0202020202020202,0,0,0,0,0,0,0,0,0.0404040404040404,1.01010101010101,0.0303030303030303,0.373737373737374,1628.28282828283,0.0202020202020202,565.656565656566,142.020202020202,1.42857142857143,3.85714285714286,1.71428571428571,1,3.4,2.4,2.2,1.6,0,205784.157894737,60.2105263157895,2,1,8.89473684210526,0,0,0,0,0,2,0,2,2,0,4,5,5,6,5,NA,NA,NA,NA,6,0,0.473684210526316,0.0526315789473684,0.157894736842105,0.315789473684211,1,0,0,0,0,0,0,0,0,0,0,0,0.96969696969697,0,0.0101010101010101,0.0202020202020202,0,0,0.96969696969697,0.0101010101010101,0,0.0101010101010101,0.0101010101010101,1,0,0,0,0,0,1,0,0,0,0
"2145","27.30.7",27,30,7,2012,1,0,1,30,2,15,50,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.92307692307692,1.46153846153846,1,5,4,1,2,0,115390.952380952,62.8095238095238,1.25,0.95,10.6315789473684,1,0,0,0,0,5,0,0,4,0,NA,9,13,52,22,NA,5,22,NA,22,0.0476190476190476,0.380952380952381,0.19047619047619,0.0952380952380952,0.285714285714286,0.80952380952381,0,0.142857142857143,0,0,0,0,0,0,0,0,0.0476190476190476,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2146","27.31.1",27,31,1,2012,1,0,1,25,24,33,33,"","","",0,0,0.0567375886524823,0,0,0,0,0,0,0,0,0,0,0,0.00709219858156028,0.0283687943262411,0,3.90070921985816,0.0141843971631206,7.80141843971631,2.12765957446809,1,3.61538461538462,1,1,3.8,3,2.2,1.8,0,93803.2352941177,88.5588235294118,1.88235294117647,1,12.1176470588235,1,0,0,0,0,3,0,0,1,0,NA,10,33,33,10,NA,10,12,NA,12,0,0.323529411764706,0,0.205882352941176,0.470588235294118,0.970588235294118,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0.971631205673759,0.00709219858156028,0,0.0212765957446809,0,0,0.971631205673759,0.0141843971631206,0.0141843971631206,0,0,1,0,0,0,0,0,1,0,0,0,0
"2147","27.31.2",27,31,2,2012,1,0,1,18,12,10,47,"","","",0,0,0.0701754385964912,0,0,0,0,0,0.0350877192982456,0,0,0,0,0,0,0.0350877192982456,0,6.2280701754386,0.0087719298245614,4.82456140350877,0.87719298245614,1.4,3.33333333333333,1.4,1,3.5,2.5,1.66666666666667,1.75,0,81176.0714285714,83.9285714285714,2.11111111111111,0.888888888888889,17.4583333333333,0,0,0,0,0,1,0,0,0,0,7,10,10,47,10,NA,10,10,10,10,0,0.0357142857142857,0,0,0.964285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0.964912280701754,0.0087719298245614,0,0.0263157894736842,0,0,0.964912280701754,0.0263157894736842,0.0087719298245614,0,0,1,0,0,0,0,0,1,0,0,0,0
"2148","27.31.3",27,31,3,2012,1,0,1,60,2,5,55,"","","",0,0,0.0303030303030303,0,0,0,0,0.0151515151515152,0,0,0,0,0,0.0151515151515152,0,0.0303030303030303,0.0151515151515152,0.606060606060606,0.0151515151515152,35.6060606060606,4.6969696969697,1,2.5,1,1,2.16666666666667,3,2,1.33333333333333,0,54193.4848484848,83.1818181818182,1.60606060606061,1,12.2121212121212,0,0,0,0,0,2,0,0,1,0,5,15,5,45,5,NA,5,5,NA,5,0,0.393939393939394,0.151515151515152,0,0.454545454545455,0.818181818181818,0.0606060606060606,0.0909090909090909,0,0,0,0,0.0303030303030303,0,0,0,0,0.96969696969697,0,0.00757575757575758,0.0227272727272727,0,0,0.96969696969697,0.0227272727272727,0.00757575757575758,0,0,1,0,0,0,0,0,1,0,0,0,0
"2149","27.31.4",27,31,4,2012,1,0,1,20,14,30,100,"","","",0,0,0.141414141414141,0.0202020202020202,0.0808080808080808,0,0,0.0404040404040404,0,0,0.0202020202020202,0.0202020202020202,0,0.181818181818182,0.0707070707070707,0.222222222222222,0.171717171717172,907.272727272727,0.141414141414141,873.636363636364,112.121212121212,1,4,1.08333333333333,1,4.33333333333333,2.2,2,1.2,0,76577.0454545455,90,3.36363636363636,0.954545454545455,16.8095238095238,0,0,0,0,0,2,0,0,1,0,4,4,35,96,4,NA,4,4,NA,4,0,0.227272727272727,0.0909090909090909,0,0.681818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0.222222222222222,0,0,0.777777777777778,0.0505050505050505,0.161616161616162,0.0101010101010101,0,1,0,0,0,0,0,1,0,0,0,0
"2150","27.31.5",27,31,5,2012,1,0,1,45,9,10,70,"","","",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,75,0.25,15,3750,0,1500,375,1,4,1,NA,NA,NA,NA,NA,0,56825,90,1.5,1,19.5,1,0,0,0,0,2,0,0,1,0,NA,10,10,70,10,NA,10,10,NA,10,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0.75,0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0
"2151","27.31.6",27,31,6,2012,1,0,1,40,14,NA,55,"","","",0.0137931034482759,0,0.0413793103448276,0.0137931034482759,0.0137931034482759,0,0,0.0137931034482759,0,0.0137931034482759,0,0.0137931034482759,0,0.0413793103448276,0.43448275862069,0.0620689655172414,0.731034482758621,192.413793103448,0.0482758620689655,883.103448275862,10.8275862068966,1,4,1.26315789473684,1,4.125,2.5,1.875,1.625,0,96780.3333333333,89,1.86666666666667,1,17.3666666666667,1,0,0,0,0,1,0,0,0,0,NA,12,6,50,10,NA,10,10,10,10,0,0.333333333333333,0.133333333333333,0,0.533333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.937931034482759,0,0,0.0620689655172414,0,0,0.937931034482759,0.0413793103448276,0.0206896551724138,0,0,1,0,0,0,0,0,1,0,0,0,0
"2152","27.31.7",27,31,7,2012,1,0,1,10,14,14,38,"","","",0,0,0.0551724137931034,0,0.0275862068965517,0,0,0,0,0,0,0,0,0.0275862068965517,0.0206896551724138,0.0413793103448276,0.317241379310345,411.379310344828,0.0137931034482759,291.034482758621,38.6206896551724,1,3.93333333333333,1,1,3.46153846153846,2.83333333333333,1.66666666666667,1.58333333333333,0,149433.695652174,90,2.08695652173913,1,17,0,0,0,0,0,3,0,0,0,0,2,2,2,33,2,NA,2,7,7,7,0.0434782608695652,0.130434782608696,0,0,0.826086956521739,1,0,0,0,0,0,0,0,0,0,0,0,0.958620689655172,0,0,0.0413793103448276,0,0,0.958620689655172,0.0206896551724138,0.0137931034482759,0.00689655172413793,0,1,0,0,0,0,0,1,0,0,0,0
"2153","27.31.8",27,31,8,2012,1,0,1,60,14,10,40,"","","",0.0147058823529412,0,0.0441176470588235,0.0147058823529412,0,0,0,0,0,0,0,0,0,0.0147058823529412,0.0220588235294118,0.0441176470588235,0.227941176470588,66.4705882352941,0.00735294117647059,253.676470588235,13.8235294117647,1.25,1.75,1.75,1,3,3.375,2.25,2,0,65289.3636363636,78.2727272727273,1.72727272727273,0.954545454545455,12.6190476190476,0,0,0,0,0,1,0,0,0,0,5,10,10,40,10,NA,10,10,10,10,0.0909090909090909,0.227272727272727,0.136363636363636,0,0.545454545454545,0.454545454545455,0.0909090909090909,0.409090909090909,0,0,0,0,0.0454545454545455,0,0,0,0,0.955882352941177,0,0,0.0441176470588235,0,0,0.955882352941177,0.0294117647058824,0.00735294117647059,0,0.00735294117647059,1,0,0,0,0,0,1,0,0,0,0
"2154","27.32.1",27,32,1,2012,1,0,1,22,12,12,75,"","","",0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0.0869565217391304,0,0.0869565217391304,0,9.1304347826087,0.0434782608695652,22.8260869565217,6.95652173913043,1,4,1.5,1,4.5,3,2,2,0,81685,90,3.6,0.8,15.75,0,0,0,0,0,0,0,0,0,0,6,6,12,75,6,6,6,6,6,6,0,1,0,0,0,0.2,0,0,0.6,0.1,0.1,0,0,0,0,0,0,0.91304347826087,0.0434782608695652,0,0.0434782608695652,0,0,0.91304347826087,0.0217391304347826,0.0652173913043478,0,0,1,0,0,0,0,0,1,0,0,0,0
"2155","27.32.2",27,32,2,2012,1,0,1,45,12,12,300,"","","",0,0,0.0645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,1.61290322580645,0,0,0,1,4,1,NA,NA,NA,NA,NA,0,28668.4615384615,87.6923076923077,3.07692307692308,1,16.4615384615385,0,0,0,0,0,0,0,0,0,0,6,6,6,300,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.967741935483871,0,0,0.032258064516129,0,0,0.967741935483871,0.032258064516129,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2156","27.32.3",27,32,3,2012,1,0,1,60,12,15,120,"","","",0,0,0.0350877192982456,0,0.0350877192982456,0,0,0,0,0,0,0,0,0,0,0.0350877192982456,0,10.5263157894737,0.0175438596491228,23.6842105263158,4.3859649122807,1,4,1,1,4.16666666666667,2.5,1.83333333333333,1.83333333333333,0,80482.3076923077,90,3,1,14.7692307692308,0,0,0,0,0,0,0,0,0,0,3,15,15,99,15,15,15,15,15,15,0,0.692307692307692,0.153846153846154,0,0.153846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0.964912280701754,0,0,0.0350877192982456,0,0,0.964912280701754,0,0.0350877192982456,0,0,1,0,0,0,0,0,1,0,0,0,0
"2157","27.32.4",27,32,4,2012,1,0,1,42,14,22,290,"","","",0,0,0.0689655172413793,0.0344827586206897,0,0,0,0.0689655172413793,0,0,0,0,0,0.0344827586206897,0,0.0862068965517241,0,202.155172413793,0.0517241379310345,79.3103448275862,37.9310344827586,1,4,1,1,3,2.33333333333333,2,1.66666666666667,0,49410.6666666667,90,2.8,1,17.3333333333333,0,0,0,0,0,0,0,0,0,0,8,8,8,290,8,8,8,22,22,22,0,0.866666666666667,0.133333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.913793103448276,0,0,0.0862068965517241,0,0,0.913793103448276,0.0172413793103448,0.0517241379310345,0.0172413793103448,0,1,0,0,0,0,0,1,0,0,0,0
"2158","27.32.5",27,32,5,2012,1,NA,1,70,14,6,15,"","","",0,0,0.0740740740740741,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,12.962962962963,0,7.40740740740741,3.7037037037037,1,4,1,1,4,2,2,2,0,410422.5,90,2.5,1,16.5,0,0,0,0,0,0,0,0,0,0,6,6,17,15,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.962962962962963,0,0,0.037037037037037,0,0,0.962962962962963,0,0.037037037037037,0,0,1,0,0,0,0,0,1,0,0,0,0
"2159","27.32.6",27,32,6,2012,1,0,1,70,14,35,250,"","","",0.0235294117647059,0,0.0941176470588235,0,0.0235294117647059,0,0,0,0,0.0235294117647059,0,0,0,0.0235294117647059,0,0.0823529411764706,0,21.1764705882353,0.0705882352941176,223.529411764706,25.4117647058824,1,4,1.5,1,4.66666666666667,2.66666666666667,2,1.66666666666667,0,76686.6666666667,90,3.11111111111111,0.888888888888889,14.5,0,0,0,0,0,0,0,0,0,0,3,15,35,245,15,3,3,35,15,12,0.0555555555555556,0.444444444444444,0.111111111111111,0,0.388888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0.917647058823529,0,0,0.0823529411764706,0,0,0.917647058823529,0.0470588235294118,0.0352941176470588,0,0,1,0,0,0,0,0,1,0,0,0,0
"2160","27.32.7",27,32,7,2012,1,0,1,60,13,30,70,"","","",0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0.0714285714285714,0,14.2857142857143,0.0595238095238095,193.452380952381,21.4285714285714,1.14285714285714,4,1.14285714285714,1,4,2.5,2.16666666666667,1.66666666666667,0,55795,90,3.2,1,15.6,0,0,0,0,0,0,0,0,0,0,12,12,35,75,12,12,12,12,12,12,0,0.45,0.25,0,0.3,0.4,0,0.5,0.1,0,0,0,0,0,0,0,0,0.928571428571429,0,0,0.0714285714285714,0,0,0.928571428571429,0,0.0714285714285714,0,0,1,0,0,0,0,0,1,0,0,0,0
"2161","27.5.1",27,5,1,2012,0,1,1,NA,26,13,15,"","","",0.114942528735632,0,0.0229885057471264,0.0229885057471264,0,0,0,0.0229885057471264,0,0.0574712643678161,0,0.114942528735632,0,0.0229885057471264,9,0.160919540229885,0.827586206896552,2298.96551724138,0.0344827586206897,344.827586206897,185.172413793103,1.15384615384615,3.53846153846154,1.19230769230769,1,4,2,1,1,0,50868.1363636364,89.0909090909091,1.27272727272727,0.818181818181818,13.3888888888889,0,0,0,0,0,0,0,0,0,0,2,9,15,15,15,3,3,13,3,15,0,0.181818181818182,0.727272727272727,0.0909090909090909,0,0.318181818181818,0,0.681818181818182,0,0,0,0,0,0,0,0,0,0.839080459770115,0.0804597701149425,0,0.0804597701149425,0,0,0.839080459770115,0.0919540229885057,0.0344827586206897,0.0344827586206897,0,0.919540229885057,0,0,0.0689655172413793,0.0114942528735632,0,0.919540229885057,0.0344827586206897,0.0114942528735632,0.0344827586206897,0
"2162","27.5.2",27,5,2,2012,1,0,1,20,26,12,60,"","","",0.0862068965517241,0.00574712643678161,0.0459770114942529,0,0.0114942528735632,0,0,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0114942528735632,0,0,0.0114942528735632,4.77586206896552,0.109195402298851,0.568965517241379,1624.13793103448,0.0747126436781609,125.287356321839,97.0689655172414,1.32142857142857,3.78571428571429,1.28571428571429,1,3.55555555555556,2.77777777777778,1.33333333333333,1.11111111111111,0,139990.303030303,79.8787878787879,2.36363636363636,1,17.1818181818182,1,0,0,0,0,4,0,0,2,0,NA,15,40,55,12,NA,10,12,NA,12,0,0.787878787878788,0.0909090909090909,0.0303030303030303,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0.890804597701149,0.00574712643678161,0.00574712643678161,0.0919540229885057,0,0.00574712643678161,0.890804597701149,0.0229885057471264,0.028735632183908,0.0517241379310345,0.00574712643678161,0.988505747126437,0,0,0.0114942528735632,0,0,0.988505747126437,0,0,0,0.0114942528735632
"2163","27.5.3",27,5,3,2012,1,0,1,10,26,16,55,"","","",0.116279069767442,0.0348837209302326,0.0697674418604651,0,0,0,0,0.116279069767442,0,0,0,0.0232558139534884,0,0,6.88372093023256,0.162790697674419,1.17441860465116,1493.02325581395,0.151162790697674,11.6279069767442,134.883720930233,1,3.21428571428571,1.5,1,4.8,4,1.4,1.4,0,69941.1818181818,88.8636363636364,2.22727272727273,1,17.3636363636364,1,1,0,0,1,3,0,0,2,0,NA,NA,16,60,NA,NA,14,14,NA,16,0,0.727272727272727,0.181818181818182,0,0.0909090909090909,0.772727272727273,0,0.0909090909090909,0.0909090909090909,0.0454545454545455,0,0,0,0,0,0,0,0.837209302325581,0.0348837209302326,0,0.127906976744186,0,0,0.837209302325581,0.0581395348837209,0.0232558139534884,0.0697674418604651,0.0116279069767442,0.965116279069767,0.0116279069767442,0,0.0232558139534884,0,0,0.965116279069767,0.0232558139534884,0,0,0.0116279069767442
"2164","27.5.4",27,5,4,2012,0,1,1,NA,26,25,60,"","","",0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0,0,3.88888888888889,0.111111111111111,0.555555555555556,3333.33333333333,0.111111111111111,0,277.777777777778,1,3.57142857142857,1.42857142857143,1,7,4,0,1,0,49000,90,1.4,1,6.4,0,0,0,0,0,0,0,0,0,0,5,5,20,50,3,4,3,3,4,4,0,0.8,0.2,0,0,0.4,0,0.4,0.2,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0.111111111111111,0,0,0.888888888888889,0,0.111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0
"2165","27.5.5",27,5,5,2012,1,0,1,6,26,18,20,"","","",0.0348837209302326,0,0,0.0232558139534884,0,0,0,0.0232558139534884,0,0.0232558139534884,0.0465116279069767,0,0,0,6.27906976744186,0.0697674418604651,0.406976744186047,604.651162790698,0.0116279069767442,180.232558139535,47.6744186046512,1.5,3,1.83333333333333,1,3.5,2.66666666666667,1.16666666666667,1.66666666666667,0,78061,71.7,1.9,1,16,0,0,0,0,0,0,1,0,0,0,2,3,10,16,16,2,NA,18,18,18,0,0.85,0.05,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.930232558139535,0,0,0.0697674418604651,0,0,0.930232558139535,0.0581395348837209,0.0116279069767442,0,0,1,0,0,0,0,0,1,0,0,0,0
"2166","27.6.1",27,6,1,2012,1,0,0,9,4,27,50,"","","",0,0,0.0588235294117647,0,0.0336134453781513,0,0,0.0168067226890756,0,0,0,0,0,0.0420168067226891,1.36974789915966,0.0588235294117647,0.142857142857143,180.672268907563,0.0168067226890756,130.252100840336,58.1512605042017,1.61538461538462,3.53846153846154,1.76923076923077,1,2.625,1.875,0.875,1,0,43109.44,85.2,1.04,0.96,8,0,0,0,0,0,1,4,1,1,0,8,8,28,50,8,NA,NA,NA,NA,8,0,0.4,0.08,0.52,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0.941176470588235,0,0,0.0588235294117647,0,0,0.941176470588235,0.0252100840336134,0,0.0252100840336134,0.00840336134453781,0.966386554621849,0.00840336134453781,0,0.0252100840336134,0,0,0.966386554621849,0,0,0.0252100840336134,0.00840336134453781
"2167","27.6.2",27,6,2,2012,1,0,1,5,4,12,12,"","","",0,0,0.0657894736842105,0.0131578947368421,0.0131578947368421,0,0,0,0,0,0,0.0131578947368421,0,0.0921052631578947,3.52631578947368,0.0723684210526316,0.355263157894737,138.157894736842,0.0131578947368421,684.210526315789,43.9473684210526,1.3921568627451,1.62745098039216,1.15686274509804,1,3.45454545454545,3,1.45454545454545,1.45454545454545,0,61184.2666666667,79.1,2.13333333333333,0.9,9.14814814814815,0,0,0,0,0,0,1,0,0,0,7,11,14,12,7,12,NA,12,12,12,0,0.866666666666667,0.133333333333333,0,0,0.933333333333333,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0.927631578947368,0.00657894736842105,0,0.0657894736842105,0,0,0.927631578947368,0,0,0.00657894736842105,0.0657894736842105,0.953947368421053,0,0,0.0394736842105263,0,0.00657894736842105,0.953947368421053,0,0,0.00657894736842105,0.0394736842105263
"2168","27.6.3",27,6,3,2012,1,0,1,18,4,12,50,"","","",0,0,0.0720720720720721,0.018018018018018,0.036036036036036,0,0,0.036036036036036,0,0,0.018018018018018,0,0,0.108108108108108,2.81081081081081,0.117117117117117,0.396396396396396,1171.17117117117,0.00900900900900901,624.774774774775,69.8198198198198,1.5,3.5,1.61111111111111,1,2.625,2.125,0.75,1,0,53243.4782608696,85.2173913043478,1.47826086956522,0.826086956521739,10.6315789473684,1,0,0,0,0,3,0,0,0,0,NA,8,10,50,8,NA,10,10,10,10,0,0.608695652173913,0.391304347826087,0,0,0.91304347826087,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0.882882882882883,0.00900900900900901,0,0.0990990990990991,0.00900900900900901,0,0.882882882882883,0.0630630630630631,0,0,0.0540540540540541,0.963963963963964,0.00900900900900901,0,0.027027027027027,0,0,0.963963963963964,0.018018018018018,0,0,0.018018018018018
"2169","27.7.1",27,7,1,2012,1,0,1,30,2,4,90,"","","",0.0151515151515152,0,0.0757575757575758,0,0.0151515151515152,0,0,0.0303030303030303,0.0151515151515152,0.0151515151515152,0,0,0,0.0606060606060606,2.71969696969697,0.0984848484848485,0.113636363636364,24.6212121212121,0.0151515151515152,169.69696969697,27.2727272727273,1.375,3.8125,1.5,1,3.55555555555556,2.33333333333333,0.888888888888889,1,0,46151.8125,83.75,1.84375,0.96875,18.5483870967742,0,0,0,0,0,0,0,0,0,0,5,15,4,90,4,4,4,4,4,4,0,0.59375,0.34375,0.0625,0,0.84375,0,0.15625,0,0,0,0,0,0,0,0,0,0.901515151515151,0.0303030303030303,0,0.0681818181818182,0,0,0.901515151515151,0.0151515151515152,0.00757575757575758,0.0378787878787879,0.0378787878787879,0.946969696969697,0,0,0.053030303030303,0,0,0.946969696969697,0.0151515151515152,0.00757575757575758,0.0303030303030303,0
"2170","27.7.2",27,7,2,2012,1,0,1,50,2,25,25,"","","",0.0365853658536585,0.0121951219512195,0.109756097560976,0,0.0121951219512195,0,0,0.0609756097560976,0,0,0,0.0121951219512195,0,0.0121951219512195,2.98780487804878,0.103658536585366,0.0914634146341463,127.865853658537,0.0121951219512195,278.658536585366,21.3414634146341,1.47619047619048,3.57142857142857,1.5952380952381,1,4.66666666666667,3,2,1,0,106661.166666667,85,2.27777777777778,0.972222222222222,22.5142857142857,1,1,0,0,1,10,0,1,4,0,NA,NA,30,25,NA,NA,25,NA,NA,25,0.0277777777777778,0.472222222222222,0.166666666666667,0.0833333333333333,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0.896341463414634,0.0304878048780488,0,0.0731707317073171,0,0,0.896341463414634,0.0548780487804878,0,0.00609756097560976,0.0426829268292683,0.939024390243902,0.00609756097560976,0,0.0548780487804878,0,0,0.939024390243902,0.0487804878048781,0,0,0.0121951219512195
"2171","27.7.3",27,7,3,2012,1,0,1,15,2,18,75,"","","",0,0,0.0188679245283019,0,0,0,0,0,0,0.0377358490566038,0,0.0188679245283019,0,0.0377358490566038,7.07547169811321,0.0754716981132075,0.160377358490566,694.830188679245,0.0188679245283019,1014.15094339623,54.2452830188679,1.52,3.64,1.28,1,4,4,1,1,0,136748,85.6,1.88,1,15.64,0,0,0,0,0,0,0,0,0,0,2,8,20,75,20,2,1,20,2,20,0,0.64,0.28,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0.924528301886792,0.00943396226415094,0,0.0660377358490566,0,0,0.924528301886792,0,0.00943396226415094,0.00943396226415094,0.0566037735849057,0.962264150943396,0,0,0.0377358490566038,0,0,0.962264150943396,0,0.00943396226415094,0.00943396226415094,0.0188679245283019
